,year_report,month_report,date_report,m_,date_forecast,bank,value
405,2016,3,2016-03-31,24,2018-03-31,oxford economics,1240.357
406,2016,3,2016-03-31,24,2018-03-31,td economics,1125.0
407,2016,3,2016-03-31,24,2018-03-31,morgan stanley,1150.0
408,2016,3,2016-03-31,24,2018-03-31,credit suisse,1175.0
409,2016,3,2016-03-31,24,2018-03-31,econ intelligence unit,1190.0
410,2016,3,2016-03-31,24,2018-03-31,ihs global insight,1147.39090369206
411,2016,3,2016-03-31,24,2018-03-31,investec,1200.0
412,2016,3,2016-03-31,24,2018-03-31,rbc capital markets,1200.0
413,2016,3,2016-03-31,24,2018-03-31,commonwealth bank,1218.6849864828
414,2016,3,2016-03-31,24,2018-03-31,moodys analytics,1189.0
415,2016,3,2016-03-31,24,2018-03-31,liberum capital,1115.3311531939
416,2016,3,2016-03-31,24,2018-03-31,banco de credito del peru,1125.0
417,2016,3,2016-03-31,24,2018-03-31,citigroup,1110.0
418,2016,3,2016-03-31,24,2018-03-31,wilson htm,1125.0
419,2016,3,2016-03-31,24,2018-03-31,euromonitor international,1090.61206723074
420,2016,3,2016-03-31,24,2018-03-31,australia dept of industry,1256.0
421,2016,3,2016-03-31,24,2018-03-31,societe generale,950.0
422,2016,4,2016-04-30,2,2016-06-30,consensus mean,1218.5559440607221
423,2016,4,2016-04-30,2,2016-06-30,high,1350.0
424,2016,4,2016-04-30,2,2016-06-30,low,1115.3311531939
425,2016,4,2016-04-30,2,2016-06-30,abn amro,1266.0
426,2016,4,2016-04-30,2,2016-06-30,capital economics,1270.0
427,2016,4,2016-04-30,2,2016-06-30,credit suisse,1275.0
428,2016,4,2016-04-30,2,2016-06-30,jp morgan,1210.0
429,2016,4,2016-04-30,2,2016-06-30,boa merrill lynch,1350.0
430,2016,4,2016-04-30,2,2016-06-30,rbc capital markets,1250.0
431,2016,4,2016-04-30,2,2016-06-30,anz,1246.355
432,2016,4,2016-04-30,2,2016-06-30,investec,1280.0
433,2016,4,2016-04-30,2,2016-06-30,euromonitor international,1255.17173322317
434,2016,4,2016-04-30,2,2016-06-30,deutsche bank,1150.0
435,2016,4,2016-04-30,2,2016-06-30,macquarie,1215.0
436,2016,4,2016-04-30,2,2016-06-30,cpm group,1215.0
437,2016,4,2016-04-30,2,2016-06-30,oxford economics,1182.56
438,2016,4,2016-04-30,2,2016-06-30,td economics,1245.0
439,2016,4,2016-04-30,2,2016-06-30,moodys analytics,1213.51
440,2016,4,2016-04-30,2,2016-06-30,econ intelligence unit,1220.0
441,2016,4,2016-04-30,2,2016-06-30,banco de credito del peru,1180.0
442,2016,4,2016-04-30,2,2016-06-30,commonwealth bank,1117.97071510099
443,2016,4,2016-04-30,2,2016-06-30,morgan stanley,1180.0
444,2016,4,2016-04-30,2,2016-06-30,ihs global insight,1217.0
445,2016,4,2016-04-30,2,2016-06-30,citigroup,1250.0
446,2016,4,2016-04-30,2,2016-06-30,wilson htm,1200.0
447,2016,4,2016-04-30,2,2016-06-30,liberum capital,1115.3311531939
448,2016,4,2016-04-30,2,2016-06-30,australia dept of industry,1185.0
449,2016,4,2016-04-30,2,2016-06-30,societe generale,1175.0
450,2016,4,2016-04-30,5,2016-09-30,consensus mean,1203.1089637899358
451,2016,4,2016-04-30,5,2016-09-30,high,1325.0
452,2016,4,2016-04-30,5,2016-09-30,low,1115.3311531939
453,2016,4,2016-04-30,5,2016-09-30,abn amro,1325.0
454,2016,4,2016-04-30,5,2016-09-30,capital economics,1315.0
455,2016,4,2016-04-30,5,2016-09-30,credit suisse,1300.0
456,2016,4,2016-04-30,5,2016-09-30,jp morgan,1200.0
457,2016,4,2016-04-30,5,2016-09-30,boa merrill lynch,1150.0
458,2016,4,2016-04-30,5,2016-09-30,rbc capital markets,1275.0
459,2016,4,2016-04-30,5,2016-09-30,anz,1245.0
460,2016,4,2016-04-30,5,2016-09-30,investec,1245.0
461,2016,4,2016-04-30,5,2016-09-30,euromonitor international,1254.33330817063
462,2016,4,2016-04-30,5,2016-09-30,deutsche bank,1170.0
463,2016,4,2016-04-30,5,2016-09-30,macquarie,1175.0
464,2016,4,2016-04-30,5,2016-09-30,cpm group,1209.0
465,2016,4,2016-04-30,5,2016-09-30,oxford economics,1170.0
466,2016,4,2016-04-30,5,2016-09-30,td economics,1225.0
467,2016,4,2016-04-30,5,2016-09-30,moodys analytics,1199.95
468,2016,4,2016-04-30,5,2016-09-30,econ intelligence unit,1200.0
469,2016,4,2016-04-30,5,2016-09-30,banco de credito del peru,1170.0
470,2016,4,2016-04-30,5,2016-09-30,commonwealth bank,1132.10963338387
471,2016,4,2016-04-30,5,2016-09-30,morgan stanley,1150.0
472,2016,4,2016-04-30,5,2016-09-30,ihs global insight,1182.0
473,2016,4,2016-04-30,5,2016-09-30,citigroup,1210.0
474,2016,4,2016-04-30,5,2016-09-30,wilson htm,1150.0
475,2016,4,2016-04-30,5,2016-09-30,liberum capital,1115.3311531939
476,2016,4,2016-04-30,5,2016-09-30,australia dept of industry,1185.0
477,2016,4,2016-04-30,5,2016-09-30,societe generale,1125.0
478,2016,4,2016-04-30,8,2016-12-31,consensus mean,1212.0965584706353
479,2016,4,2016-04-30,8,2016-12-31,high,1360.0
480,2016,4,2016-04-30,8,2016-12-31,low,1075.0
481,2016,4,2016-04-30,8,2016-12-31,abn amro,1360.0
482,2016,4,2016-04-30,8,2016-12-31,capital economics,1340.0
483,2016,4,2016-04-30,8,2016-12-31,credit suisse,1325.0
484,2016,4,2016-04-30,8,2016-12-31,jp morgan,1250.0
485,2016,4,2016-04-30,8,2016-12-31,boa merrill lynch,1250.0
486,2016,4,2016-04-30,8,2016-12-31,rbc capital markets,1300.0
487,2016,4,2016-04-30,8,2016-12-31,anz,1252.5
488,2016,4,2016-04-30,8,2016-12-31,investec,1245.0
489,2016,4,2016-04-30,8,2016-12-31,euromonitor international,1254.45789345955
490,2016,4,2016-04-30,8,2016-12-31,deutsche bank,1230.0
491,2016,4,2016-04-30,8,2016-12-31,macquarie,1215.0
492,2016,4,2016-04-30,8,2016-12-31,cpm group,1227.0
493,2016,4,2016-04-30,8,2016-12-31,oxford economics,1190.0
494,2016,4,2016-04-30,8,2016-12-31,td economics,1200.0
495,2016,4,2016-04-30,8,2016-12-31,moodys analytics,1191.82
496,2016,4,2016-04-30,8,2016-12-31,econ intelligence unit,1175.0
497,2016,4,2016-04-30,8,2016-12-31,banco de credito del peru,1170.0
498,2016,4,2016-04-30,8,2016-12-31,commonwealth bank,1138.68345003273
499,2016,4,2016-04-30,8,2016-12-31,morgan stanley,1180.0
500,2016,4,2016-04-30,8,2016-12-31,ihs global insight,1157.6214650797
501,2016,4,2016-04-30,8,2016-12-31,citigroup,1150.0
502,2016,4,2016-04-30,8,2016-12-31,wilson htm,1125.0
503,2016,4,2016-04-30,8,2016-12-31,liberum capital,1115.3311531939
504,2016,4,2016-04-30,8,2016-12-31,australia dept of industry,1185.0
505,2016,4,2016-04-30,8,2016-12-31,societe generale,1075.0
506,2016,4,2016-04-30,11,2017-03-31,consensus mean,1218.6495437975796
507,2016,4,2016-04-30,11,2017-03-31,high,1370.0
508,2016,4,2016-04-30,11,2017-03-31,low,1050.0
509,2016,4,2016-04-30,11,2017-03-31,abn amro,1370.0
510,2016,4,2016-04-30,11,2017-03-31,capital economics,1355.0
511,2016,4,2016-04-30,11,2017-03-31,credit suisse,1350.0
512,2016,4,2016-04-30,11,2017-03-31,jp morgan,1330.0
513,2016,4,2016-04-30,11,2017-03-31,boa merrill lynch,1300.0
514,2016,4,2016-04-30,11,2017-03-31,rbc capital markets,1300.0
515,2016,4,2016-04-30,11,2017-03-31,anz,1287.5
516,2016,4,2016-04-30,11,2017-03-31,investec,1260.0
517,2016,4,2016-04-30,11,2017-03-31,euromonitor international,1256.70126539077
518,2016,4,2016-04-30,11,2017-03-31,deutsche bank,1250.0
519,2016,4,2016-04-30,11,2017-03-31,macquarie,1250.0
520,2016,4,2016-04-30,11,2017-03-31,cpm group,1249.0
521,2016,4,2016-04-30,11,2017-03-31,oxford economics,1200.0
522,2016,4,2016-04-30,11,2017-03-31,td economics,1195.0
523,2016,4,2016-04-30,11,2017-03-31,moodys analytics,1189.4
524,2016,4,2016-04-30,11,2017-03-31,econ intelligence unit,1175.0
525,2016,4,2016-04-30,11,2017-03-31,banco de credito del peru,1170.0
526,2016,4,2016-04-30,11,2017-03-31,commonwealth bank,1151.10407767581
527,2016,4,2016-04-30,11,2017-03-31,morgan stanley,1150.0
528,2016,4,2016-04-30,11,2017-03-31,ihs global insight,1147.20209867901
529,2016,4,2016-04-30,11,2017-03-31,citigroup,1135.0
530,2016,4,2016-04-30,11,2017-03-31,wilson htm,1125.0
531,2016,4,2016-04-30,11,2017-03-31,liberum capital,1115.3311531939
532,2016,4,2016-04-30,11,2017-03-31,australia dept of industry,1105.0
533,2016,4,2016-04-30,11,2017-03-31,societe generale,1050.0
534,2016,4,2016-04-30,14,2017-06-30,consensus mean,1209.9093328137303
535,2016,4,2016-04-30,14,2017-06-30,high,1385.0
536,2016,4,2016-04-30,14,2017-06-30,low,1012.5
537,2016,4,2016-04-30,14,2017-06-30,abn amro,1385.0
538,2016,4,2016-04-30,14,2017-06-30,capital economics,1370.0
539,2016,4,2016-04-30,14,2017-06-30,credit suisse,1275.0
540,2016,4,2016-04-30,14,2017-06-30,jp morgan,1300.0
541,2016,4,2016-04-30,14,2017-06-30,boa merrill lynch,1200.0
542,2016,4,2016-04-30,14,2017-06-30,rbc capital markets,1300.0
543,2016,4,2016-04-30,14,2017-06-30,anz,1312.5
544,2016,4,2016-04-30,14,2017-06-30,investec,1260.0
545,2016,4,2016-04-30,14,2017-06-30,euromonitor international,1258.8416648466
546,2016,4,2016-04-30,14,2017-06-30,deutsche bank,1175.0
547,2016,4,2016-04-30,14,2017-06-30,macquarie,1230.0
548,2016,4,2016-04-30,14,2017-06-30,cpm group,1245.0
549,2016,4,2016-04-30,14,2017-06-30,oxford economics,1226.448
550,2016,4,2016-04-30,14,2017-06-30,td economics,1185.0
551,2016,4,2016-04-30,14,2017-06-30,moodys analytics,1198.35
552,2016,4,2016-04-30,14,2017-06-30,econ intelligence unit,1200.0
553,2016,4,2016-04-30,14,2017-06-30,banco de credito del peru,1170.0
554,2016,4,2016-04-30,14,2017-06-30,commonwealth bank,1164.20838584385
555,2016,4,2016-04-30,14,2017-06-30,morgan stanley,1150.0
556,2016,4,2016-04-30,14,2017-06-30,ihs global insight,1149.55411645891
557,2016,4,2016-04-30,14,2017-06-30,citigroup,1135.0
558,2016,4,2016-04-30,14,2017-06-30,wilson htm,1125.0
559,2016,4,2016-04-30,14,2017-06-30,liberum capital,1115.3311531939
560,2016,4,2016-04-30,14,2017-06-30,australia dept of industry,1105.0
561,2016,4,2016-04-30,14,2017-06-30,societe generale,1012.5
562,2016,4,2016-04-30,17,2017-09-30,consensus mean,1219.5369088985892
563,2016,4,2016-04-30,17,2017-09-30,high,1413.0
564,2016,4,2016-04-30,17,2017-09-30,low,1012.5
565,2016,4,2016-04-30,17,2017-09-30,abn amro,1413.0
566,2016,4,2016-04-30,17,2017-09-30,capital economics,1385.0
567,2016,4,2016-04-30,17,2017-09-30,credit suisse,1300.0
568,2016,4,2016-04-30,17,2017-09-30,jp morgan,1350.0
569,2016,4,2016-04-30,17,2017-09-30,rbc capital markets,1300.0
570,2016,4,2016-04-30,17,2017-09-30,anz,1337.5
571,2016,4,2016-04-30,17,2017-09-30,investec,1270.0
572,2016,4,2016-04-30,17,2017-09-30,euromonitor international,1263.32455215875
573,2016,4,2016-04-30,17,2017-09-30,deutsche bank,1210.0
574,2016,4,2016-04-30,17,2017-09-30,macquarie,1250.0
575,2016,4,2016-04-30,17,2017-09-30,cpm group,1258.0
576,2016,4,2016-04-30,17,2017-09-30,oxford economics,1230.985
577,2016,4,2016-04-30,17,2017-09-30,td economics,1175.0
578,2016,4,2016-04-30,17,2017-09-30,moodys analytics,1211.94
579,2016,4,2016-04-30,17,2017-09-30,econ intelligence unit,1175.0
580,2016,4,2016-04-30,17,2017-09-30,banco de credito del peru,1160.0
581,2016,4,2016-04-30,17,2017-09-30,commonwealth bank,1188.95466246873
582,2016,4,2016-04-30,17,2017-09-30,morgan stanley,1150.0
583,2016,4,2016-04-30,17,2017-09-30,ihs global insight,1147.35044574476
584,2016,4,2016-04-30,17,2017-09-30,citigroup,1135.0
585,2016,4,2016-04-30,17,2017-09-30,wilson htm,1125.0
586,2016,4,2016-04-30,17,2017-09-30,liberum capital,1115.3311531939
587,2016,4,2016-04-30,17,2017-09-30,australia dept of industry,1105.0
588,2016,4,2016-04-30,17,2017-09-30,societe generale,1012.5
589,2016,4,2016-04-30,20,2017-12-31,consensus mean,1231.1763867470409
590,2016,4,2016-04-30,20,2017-12-31,high,1438.0
591,2016,4,2016-04-30,20,2017-12-31,low,1012.5
592,2016,4,2016-04-30,20,2017-12-31,abn amro,1438.0
593,2016,4,2016-04-30,20,2017-12-31,capital economics,1395.0
594,2016,4,2016-04-30,20,2017-12-31,credit suisse,1325.0
595,2016,4,2016-04-30,20,2017-12-31,jp morgan,1370.0
596,2016,4,2016-04-30,20,2017-12-31,rbc capital markets,1300.0
597,2016,4,2016-04-30,20,2017-12-31,anz,1375.0
598,2016,4,2016-04-30,20,2017-12-31,investec,1270.0
599,2016,4,2016-04-30,20,2017-12-31,euromonitor international,1267.96323856022
600,2016,4,2016-04-30,20,2017-12-31,deutsche bank,1290.0
601,2016,4,2016-04-30,20,2017-12-31,macquarie,1275.0
602,2016,4,2016-04-30,20,2017-12-31,cpm group,1280.0
603,2016,4,2016-04-30,20,2017-12-31,oxford economics,1235.663
604,2016,4,2016-04-30,20,2017-12-31,td economics,1175.0
605,2016,4,2016-04-30,20,2017-12-31,moodys analytics,1232.7
606,2016,4,2016-04-30,20,2017-12-31,econ intelligence unit,1150.0
607,2016,4,2016-04-30,20,2017-12-31,banco de credito del peru,1160.0
608,2016,4,2016-04-30,20,2017-12-31,commonwealth bank,1218.6849864828
609,2016,4,2016-04-30,20,2017-12-31,morgan stanley,1150.0
610,2016,4,2016-04-30,20,2017-12-31,ihs global insight,1147.39090369206
611,2016,4,2016-04-30,20,2017-12-31,citigroup,1135.0
612,2016,4,2016-04-30,20,2017-12-31,wilson htm,1125.0
613,2016,4,2016-04-30,20,2017-12-31,liberum capital,1115.3311531939
614,2016,4,2016-04-30,20,2017-12-31,australia dept of industry,1105.0
615,2016,4,2016-04-30,20,2017-12-31,societe generale,1012.5
616,2016,4,2016-04-30,23,2018-03-31,consensus mean,1210.3471272476468
617,2016,4,2016-04-30,23,2018-03-31,high,1375.0
618,2016,4,2016-04-30,23,2018-03-31,low,1000.0
619,2016,4,2016-04-30,23,2018-03-31,credit suisse,1250.0
620,2016,4,2016-04-30,23,2018-03-31,rbc capital markets,1300.0
621,2016,4,2016-04-30,23,2018-03-31,anz,1375.0
622,2016,4,2016-04-30,23,2018-03-31,investec,1275.0
623,2016,4,2016-04-30,23,2018-03-31,euromonitor international,1271.96685354757
624,2016,4,2016-04-30,23,2018-03-31,macquarie,1275.0
625,2016,4,2016-04-30,23,2018-03-31,cpm group,1302.0
626,2016,4,2016-04-30,23,2018-03-31,oxford economics,1240.357
627,2016,4,2016-04-30,23,2018-03-31,moodys analytics,1266.69
628,2016,4,2016-04-30,23,2018-03-31,econ intelligence unit,1170.0
629,2016,4,2016-04-30,23,2018-03-31,banco de credito del peru,1170.0
630,2016,4,2016-04-30,23,2018-03-31,commonwealth bank,1236.636804366
631,2016,4,2016-04-30,23,2018-03-31,ihs global insight,1143.26647935017
632,2016,4,2016-04-30,23,2018-03-31,citigroup,1200.0
633,2016,4,2016-04-30,23,2018-03-31,wilson htm,1150.0
634,2016,4,2016-04-30,23,2018-03-31,liberum capital,1115.3311531939
635,2016,4,2016-04-30,23,2018-03-31,australia dept of industry,1045.0
636,2016,4,2016-04-30,23,2018-03-31,societe generale,1000.0
637,2016,5,2016-05-31,1,2016-06-30,consensus mean,1236.1931435855065
638,2016,5,2016-05-31,1,2016-06-30,high,1350.0
639,2016,5,2016-05-31,1,2016-06-30,low,1175.0
640,2016,5,2016-05-31,1,2016-06-30,abn amro,1266.0
641,2016,5,2016-05-31,1,2016-06-30,capital economics,1270.0
642,2016,5,2016-05-31,1,2016-06-30,credit suisse,1275.0
643,2016,5,2016-05-31,1,2016-06-30,boa merrill lynch,1350.0
644,2016,5,2016-05-31,1,2016-06-30,rbc capital markets,1250.0
645,2016,5,2016-05-31,1,2016-06-30,cpm group,1238.0
646,2016,5,2016-05-31,1,2016-06-30,investec,1280.0
647,2016,5,2016-05-31,1,2016-06-30,euromonitor international,1255.17173322317
648,2016,5,2016-05-31,1,2016-06-30,bank of china international,1250.0
649,2016,5,2016-05-31,1,2016-06-30,macquarie,1250.0
650,2016,5,2016-05-31,1,2016-06-30,ubs,1212.0
651,2016,5,2016-05-31,1,2016-06-30,commonwealth bank,1235.0
652,2016,5,2016-05-31,1,2016-06-30,oxford economics,1250.0
653,2016,5,2016-05-31,1,2016-06-30,icbc standard,1230.0
654,2016,5,2016-05-31,1,2016-06-30,moodys analytics,1248.85
655,2016,5,2016-05-31,1,2016-06-30,liberum capital,1200.0
656,2016,5,2016-05-31,1,2016-06-30,td economics,1245.0
657,2016,5,2016-05-31,1,2016-06-30,econ intelligence unit,1220.0
658,2016,5,2016-05-31,1,2016-06-30,banco de credito del peru,1180.0
659,2016,5,2016-05-31,1,2016-06-30,morgan stanley,1180.0
660,2016,5,2016-05-31,1,2016-06-30,timetric,1190.0
661,2016,5,2016-05-31,1,2016-06-30,ihs global insight,1256.0
662,2016,5,2016-05-31,1,2016-06-30,citigroup,1250.0
663,2016,5,2016-05-31,1,2016-06-30,wilson htm,1200.0
664,2016,5,2016-05-31,1,2016-06-30,australia dept of industry,1185.0
665,2016,5,2016-05-31,1,2016-06-30,societe generale,1175.0
666,2016,5,2016-05-31,4,2016-09-30,consensus mean,1217.3974349296395
667,2016,5,2016-05-31,4,2016-09-30,high,1325.0
668,2016,5,2016-05-31,4,2016-09-30,low,1125.0
669,2016,5,2016-05-31,4,2016-09-30,abn amro,1325.0
670,2016,5,2016-05-31,4,2016-09-30,capital economics,1315.0
671,2016,5,2016-05-31,4,2016-09-30,credit suisse,1300.0
672,2016,5,2016-05-31,4,2016-09-30,boa merrill lynch,1150.0
673,2016,5,2016-05-31,4,2016-09-30,rbc capital markets,1275.0
674,2016,5,2016-05-31,4,2016-09-30,cpm group,1232.0
675,2016,5,2016-05-31,4,2016-09-30,investec,1245.0
676,2016,5,2016-05-31,4,2016-09-30,euromonitor international,1254.33330817063
677,2016,5,2016-05-31,4,2016-09-30,bank of china international,1270.0
678,2016,5,2016-05-31,4,2016-09-30,macquarie,1175.0
679,2016,5,2016-05-31,4,2016-09-30,ubs,1265.0
680,2016,5,2016-05-31,4,2016-09-30,commonwealth bank,1220.0
681,2016,5,2016-05-31,4,2016-09-30,oxford economics,1200.0
682,2016,5,2016-05-31,4,2016-09-30,icbc standard,1200.0
683,2016,5,2016-05-31,4,2016-09-30,moodys analytics,1239.0
684,2016,5,2016-05-31,4,2016-09-30,liberum capital,1200.0
685,2016,5,2016-05-31,4,2016-09-30,td economics,1225.0
686,2016,5,2016-05-31,4,2016-09-30,econ intelligence unit,1200.0
687,2016,5,2016-05-31,4,2016-09-30,banco de credito del peru,1170.0
688,2016,5,2016-05-31,4,2016-09-30,morgan stanley,1150.0
689,2016,5,2016-05-31,4,2016-09-30,timetric,1190.0
690,2016,5,2016-05-31,4,2016-09-30,ihs global insight,1182.0
691,2016,5,2016-05-31,4,2016-09-30,citigroup,1210.0
692,2016,5,2016-05-31,4,2016-09-30,wilson htm,1150.0
693,2016,5,2016-05-31,4,2016-09-30,australia dept of industry,1185.0
694,2016,5,2016-05-31,4,2016-09-30,societe generale,1125.0
695,2016,5,2016-05-31,7,2016-12-31,consensus mean,1222.5857445592019
696,2016,5,2016-05-31,7,2016-12-31,high,1360.0
697,2016,5,2016-05-31,7,2016-12-31,low,1075.0
698,2016,5,2016-05-31,7,2016-12-31,abn amro,1360.0
699,2016,5,2016-05-31,7,2016-12-31,capital economics,1340.0
700,2016,5,2016-05-31,7,2016-12-31,credit suisse,1325.0
701,2016,5,2016-05-31,7,2016-12-31,boa merrill lynch,1250.0
702,2016,5,2016-05-31,7,2016-12-31,rbc capital markets,1300.0
703,2016,5,2016-05-31,7,2016-12-31,cpm group,1250.0
704,2016,5,2016-05-31,7,2016-12-31,investec,1245.0
705,2016,5,2016-05-31,7,2016-12-31,euromonitor international,1254.45789345955
706,2016,5,2016-05-31,7,2016-12-31,bank of china international,1260.0
707,2016,5,2016-05-31,7,2016-12-31,macquarie,1215.0
708,2016,5,2016-05-31,7,2016-12-31,ubs,1240.0
709,2016,5,2016-05-31,7,2016-12-31,commonwealth bank,1260.0
710,2016,5,2016-05-31,7,2016-12-31,oxford economics,1200.0
711,2016,5,2016-05-31,7,2016-12-31,icbc standard,1240.0
712,2016,5,2016-05-31,7,2016-12-31,moodys analytics,1230.15
713,2016,5,2016-05-31,7,2016-12-31,liberum capital,1200.0
714,2016,5,2016-05-31,7,2016-12-31,td economics,1200.0
715,2016,5,2016-05-31,7,2016-12-31,econ intelligence unit,1175.0
716,2016,5,2016-05-31,7,2016-12-31,banco de credito del peru,1170.0
717,2016,5,2016-05-31,7,2016-12-31,morgan stanley,1180.0
718,2016,5,2016-05-31,7,2016-12-31,timetric,1200.0
719,2016,5,2016-05-31,7,2016-12-31,ihs global insight,1157.6214650797
720,2016,5,2016-05-31,7,2016-12-31,citigroup,1150.0
721,2016,5,2016-05-31,7,2016-12-31,wilson htm,1125.0
722,2016,5,2016-05-31,7,2016-12-31,australia dept of industry,1185.0
723,2016,5,2016-05-31,7,2016-12-31,societe generale,1075.0
724,2016,5,2016-05-31,10,2017-03-31,consensus mean,1219.6485140026837
725,2016,5,2016-05-31,10,2017-03-31,high,1370.0
726,2016,5,2016-05-31,10,2017-03-31,low,1050.0
727,2016,5,2016-05-31,10,2017-03-31,abn amro,1370.0
728,2016,5,2016-05-31,10,2017-03-31,capital economics,1355.0
729,2016,5,2016-05-31,10,2017-03-31,credit suisse,1350.0
730,2016,5,2016-05-31,10,2017-03-31,boa merrill lynch,1300.0
731,2016,5,2016-05-31,10,2017-03-31,rbc capital markets,1300.0
732,2016,5,2016-05-31,10,2017-03-31,cpm group,1272.0
733,2016,5,2016-05-31,10,2017-03-31,investec,1260.0
734,2016,5,2016-05-31,10,2017-03-31,euromonitor international,1256.70126539077
735,2016,5,2016-05-31,10,2017-03-31,bank of china international,1250.0
736,2016,5,2016-05-31,10,2017-03-31,macquarie,1250.0
737,2016,5,2016-05-31,10,2017-03-31,ubs,1250.0
738,2016,5,2016-05-31,10,2017-03-31,commonwealth bank,1235.0
739,2016,5,2016-05-31,10,2017-03-31,oxford economics,1226.448
740,2016,5,2016-05-31,10,2017-03-31,icbc standard,1220.0
741,2016,5,2016-05-31,10,2017-03-31,moodys analytics,1213.51
742,2016,5,2016-05-31,10,2017-03-31,liberum capital,1200.0
743,2016,5,2016-05-31,10,2017-03-31,td economics,1195.0
744,2016,5,2016-05-31,10,2017-03-31,econ intelligence unit,1175.0
745,2016,5,2016-05-31,10,2017-03-31,banco de credito del peru,1170.0
746,2016,5,2016-05-31,10,2017-03-31,morgan stanley,1150.0
747,2016,5,2016-05-31,10,2017-03-31,timetric,1150.0
748,2016,5,2016-05-31,10,2017-03-31,ihs global insight,1147.20209867901
749,2016,5,2016-05-31,10,2017-03-31,citigroup,1135.0
750,2016,5,2016-05-31,10,2017-03-31,wilson htm,1125.0
751,2016,5,2016-05-31,10,2017-03-31,australia dept of industry,1105.0
752,2016,5,2016-05-31,10,2017-03-31,societe generale,1050.0
753,2016,5,2016-05-31,13,2017-06-30,consensus mean,1210.4462825543962
754,2016,5,2016-05-31,13,2017-06-30,high,1385.0
755,2016,5,2016-05-31,13,2017-06-30,low,1012.5
756,2016,5,2016-05-31,13,2017-06-30,abn amro,1385.0
757,2016,5,2016-05-31,13,2017-06-30,capital economics,1370.0
758,2016,5,2016-05-31,13,2017-06-30,credit suisse,1275.0
759,2016,5,2016-05-31,13,2017-06-30,boa merrill lynch,1200.0
760,2016,5,2016-05-31,13,2017-06-30,rbc capital markets,1300.0
761,2016,5,2016-05-31,13,2017-06-30,cpm group,1269.0
762,2016,5,2016-05-31,13,2017-06-30,investec,1260.0
